seqname,source,feature,orf_start,orf_end,score,strand,frame,attributes,operonmapper_id,product,orf_left,orf_right,orf_length,operon_id,operon_size,operon_position,operon_role,previous_orf,next_orf,operon_first_orf,operon_last_orf,operon_left,operon_right,operon_members_ordered
NZ_LN908249.1,Protein Homology,CDS,2164276,2165409,.,-,0,ID=dapE;product=Succinyl-diaminopimelate_desuccinylase,dapE,Succinyl-diaminopimelate desuccinylase,2164276,2165409,1134,1091,4,2,internal,cds-WP_005619049.1,cds-WP_005605936.1,cds-WP_005619049.1,cds-WP_005602753.1,2162816,2165782,cds-WP_005619049.1;dapE;cds-WP_005605936.1;cds-WP_005602753.1
NZ_LN908249.1,Protein Homology,CDS,2165432,2165782,.,-,0,ID=cds-WP_005619049.1;product=Uncharacterized_protein_HI_0103,cds-WP_005619049.1,Uncharacterized protein HI 0103,2165432,2165782,351,1091,4,1,first,,dapE,cds-WP_005619049.1,cds-WP_005602753.1,2162816,2165782,cds-WP_005619049.1;dapE;cds-WP_005605936.1;cds-WP_005602753.1
NZ_LN908249.1,Protein Homology,CDS,2165990,2166700,.,+,0,ID=cds-WP_005602759.1;product='hypothetical protein',cds-WP_005602759.1,'hypothetical protein',2165990,2166700,711,1092,1,1,single,,,cds-WP_005602759.1,cds-WP_005602759.1,2165990,2166700,cds-WP_005602759.1
NZ_LN908249.1,Protein Homology,CDS,2166751,2167596,.,-,0,ID=folP;product=Dihydropteroate_synthase,folP,Dihydropteroate synthase,2166751,2167596,846,1093,2,2,last,rluC,,rluC,folP,2166751,2168623,rluC;folP
NZ_LN908249.1,Protein Homology,CDS,2167658,2168623,.,-,0,ID=rluC;product=Ribosomal_large_subunit_pseudouridine_synthase_C,rluC,Ribosomal large subunit pseudouridine synthase C,2167658,2168623,966,1093,2,1,first,,folP,rluC,folP,2166751,2168623,rluC;folP
NZ_LN908249.1,Protein Homology,CDS,2169016,2171334,.,+,0,ID=cds-WP_231944223.1;product=Uncharacterized_protein_HI_1369,cds-WP_231944223.1,Uncharacterized protein HI 1369,2169016,2171334,2319,1094,1,1,single,,,cds-WP_231944223.1,cds-WP_231944223.1,2169016,2171334,cds-WP_231944223.1
NZ_LN908249.1,Protein Homology,CDS,2171490,2172401,.,+,0,ID=cds-WP_005605950.1;product=Uncharacterized_MscS_family_protein_slr0639,cds-WP_005605950.1,Uncharacterized MscS family protein slr0639,2171490,2172401,912,1095,1,1,single,,,cds-WP_005605950.1,cds-WP_005605950.1,2171490,2172401,cds-WP_005605950.1
NZ_LN908249.1,Protein Homology,CDS,2172597,2173775,.,+,0,ID=cds-WP_039709423.1;product=Carbamoyl-phosphate_synthase_large_chain_chloroplastic,cds-WP_039709423.1,Carbamoyl-phosphate synthase large chain chloroplastic,2172597,2173775,1179,1096,2,1,first,,cds-WP_039709424.1,cds-WP_039709423.1,cds-WP_039709424.1,2172597,2174539,cds-WP_039709423.1;cds-WP_039709424.1
NZ_LN908249.1,Protein Homology,CDS,2173787,2174539,.,+,0,ID=cds-WP_039709424.1;product='hypothetical protein',cds-WP_039709424.1,'hypothetical protein',2173787,2174539,753,1096,2,2,last,cds-WP_039709423.1,,cds-WP_039709423.1,cds-WP_039709424.1,2172597,2174539,cds-WP_039709423.1;cds-WP_039709424.1
NZ_LN908249.1,Protein Homology,CDS,2174607,2177555,.,-,0,ID=ptrA;product=Protease_3,ptrA,Protease 3,2174607,2177555,2949,1097,2,2,last,recC,,recC,ptrA,2174607,2180908,recC;ptrA
NZ_LN908249.1,Protein Homology,CDS,2177564,2180908,.,-,0,ID=recC;product=RecBCD_enzyme_subunit_RecC,recC,RecBCD enzyme subunit RecC,2177564,2180908,3345,1097,2,1,first,,ptrA,recC,ptrA,2174607,2180908,recC;ptrA
NZ_LN908249.1,Protein Homology,CDS,2181013,2181309,.,-,0,ID=cds-WP_005605960.1;product=Uncharacterized_protein_HI_0941,cds-WP_005605960.1,Uncharacterized protein HI 0941,2181013,2181309,297,1098,4,4,last,cds-WP_005599575.1,,cds-WP_005599579.1,cds-WP_005605960.1,2181013,2183153,cds-WP_005599579.1;cds-WP_005609356.1;cds-WP_005599575.1;cds-WP_005605960.1
NZ_LN908249.1,Protein Homology,CDS,2181299,2181955,.,-,0,ID=cds-WP_005599575.1;product='hypothetical protein',cds-WP_005599575.1,'hypothetical protein',2181299,2181955,657,1098,4,3,internal,cds-WP_005609356.1,cds-WP_005605960.1,cds-WP_005599579.1,cds-WP_005605960.1,2181013,2183153,cds-WP_005599579.1;cds-WP_005609356.1;cds-WP_005599575.1;cds-WP_005605960.1
NZ_LN908249.1,Protein Homology,CDS,2181965,2182597,.,-,0,ID=cds-WP_005609356.1;product=Uncharacterized_protein_HI_0939,cds-WP_005609356.1,Uncharacterized protein HI 0939,2181965,2182597,633,1098,4,2,internal,cds-WP_005599579.1,cds-WP_005599575.1,cds-WP_005599579.1,cds-WP_005605960.1,2181013,2183153,cds-WP_005599579.1;cds-WP_005609356.1;cds-WP_005599575.1;cds-WP_005605960.1
NZ_LN908249.1,Protein Homology,CDS,2182623,2183153,.,-,0,ID=cds-WP_005599579.1;product='hypothetical protein',cds-WP_005599579.1,'hypothetical protein',2182623,2183153,531,1098,4,1,first,,cds-WP_005609356.1,cds-WP_005599579.1,cds-WP_005605960.1,2181013,2183153,cds-WP_005599579.1;cds-WP_005609356.1;cds-WP_005599575.1;cds-WP_005605960.1
NZ_LN908249.1,Protein Homology,CDS,2183241,2183771,.,-,0,ID=fabA;product=3-hydroxydecanoyl-[acyl-carrier-protein]_dehydratase,fabA,3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase,2183241,2183771,531,1099,2,2,last,cds-WP_039709678.1,,cds-WP_039709678.1,fabA,2183241,2185519,cds-WP_039709678.1;fabA
NZ_LN908249.1,Protein Homology,CDS,2183882,2185519,.,-,0,ID=cds-WP_039709678.1;product=Putative_Lon_protease_homolog,cds-WP_039709678.1,Putative Lon protease homolog,2183882,2185519,1638,1099,2,1,first,,fabA,cds-WP_039709678.1,fabA,2183241,2185519,cds-WP_039709678.1;fabA
NZ_LN908249.1,Protein Homology,CDS,2185604,2186050,.,+,0,ID=matP;product=Macrodomain_Ter_protein,matP,Macrodomain Ter protein,2185604,2186050,447,1100,1,1,single,,,matP,matP,2185604,2186050,matP
NZ_LN908249.1,Protein Homology,CDS,2186122,2187150,.,-,0,ID=trpS;product=Tryptophan--tRNA_ligase,trpS,Tryptophan--tRNA ligase,2186122,2187150,1029,1101,2,2,last,cds-WP_039709429.1,,cds-WP_039709429.1,trpS,2186122,2187955,cds-WP_039709429.1;trpS
NZ_LN908249.1,Protein Homology,CDS,2187290,2187955,.,-,0,ID=cds-WP_039709429.1;product=Phosphoglycolate_phosphatase,cds-WP_039709429.1,Phosphoglycolate phosphatase,2187290,2187955,666,1101,2,1,first,,trpS,cds-WP_039709429.1,trpS,2186122,2187955,cds-WP_039709429.1;trpS
NZ_LN908249.1,Protein Homology,CDS,2188125,2188298,.,-,0,ID=cds-WP_005618340.1;product='hypothetical protein',cds-WP_005618340.1,'hypothetical protein',2188125,2188298,174,1102,1,1,single,,,cds-WP_005618340.1,cds-WP_005618340.1,2188125,2188298,cds-WP_005618340.1
NZ_LN908249.1,Protein Homology,CDS,2188514,2189308,.,-,0,ID=lgt;product=Prolipoprotein_diacylglyceryl_transferase,lgt,Prolipoprotein diacylglyceryl transferase,2188514,2189308,795,1103,3,3,last,cds-WP_005616280.1,,rppH,lgt,2188514,2190769,rppH;cds-WP_005616280.1;lgt
NZ_LN908249.1,Protein Homology,CDS,2189361,2190152,.,-,0,ID=cds-WP_005616280.1;product=UPF0721_transmembrane_protein_HI_0902,cds-WP_005616280.1,UPF0721 transmembrane protein HI 0902,2189361,2190152,792,1103,3,2,internal,rppH,lgt,rppH,lgt,2188514,2190769,rppH;cds-WP_005616280.1;lgt
NZ_LN908249.1,Protein Homology,CDS,2190149,2190769,.,-,0,ID=rppH;product=RNA_pyrophosphohydrolase,rppH,RNA pyrophosphohydrolase,2190149,2190769,621,1103,3,1,first,,cds-WP_005616280.1,rppH,lgt,2188514,2190769,rppH;cds-WP_005616280.1;lgt
NZ_LN908249.1,Protein Homology,CDS,2191315,2192082,.,-,0,ID=cds-WP_005618342.1;product=Metalloendopeptidase_OMA1_mitochondrial,cds-WP_005618342.1,Metalloendopeptidase OMA1 mitochondrial,2191315,2192082,768,1104,1,1,single,,,cds-WP_005618342.1,cds-WP_005618342.1,2191315,2192082,cds-WP_005618342.1
NZ_LN908249.1,Protein Homology,CDS,2192178,2192705,.,-,0,ID=ppa;product=Inorganic_pyrophosphatase,ppa,Inorganic pyrophosphatase,2192178,2192705,528,1105,1,1,single,,,ppa,ppa,2192178,2192705,ppa
NZ_LN908249.1,Protein Homology,CDS,2192779,2193489,.,+,0,ID=cds-WP_005618344.1;product=tRNA1(Val)_(adenine(37)-N6)-methyltransferase,cds-WP_005618344.1,tRNA1(Val) (adenine(37)-N6)-methyltransferase,2192779,2193489,711,1106,1,1,single,,,cds-WP_005618344.1,cds-WP_005618344.1,2192779,2193489,cds-WP_005618344.1
NZ_LN908249.1,Protein Homology,CDS,2193536,2194033,.,-,0,ID=rraA;product=Regulator_of_ribonuclease_activity_A,rraA,Regulator of ribonuclease activity A,2193536,2194033,498,1107,1,1,single,,,rraA,rraA,2193536,2194033,rraA
NZ_LN908249.1,Protein Homology,CDS,2194252,2195046,.,+,0,ID=cds-WP_005602786.1;product=Uncharacterized_transporter_YrhG,cds-WP_005602786.1,Uncharacterized transporter YrhG,2194252,2195046,795,1108,1,1,single,,,cds-WP_005602786.1,cds-WP_005602786.1,2194252,2195046,cds-WP_005602786.1
NZ_LN908249.1,Protein Homology,CDS,2195217,2196041,.,+,0,ID=cds-WP_011848676.1;product='hypothetical protein',cds-WP_011848676.1,'hypothetical protein',2195217,2196041,825,1109,1,1,single,,,cds-WP_011848676.1,cds-WP_011848676.1,2195217,2196041,cds-WP_011848676.1
NZ_LN908249.1,Protein Homology,CDS,2197070,2197523,.,-,0,ID=cds-WP_144435026.1;product=Uncharacterized_protein_HI_1720,cds-WP_144435026.1,Uncharacterized protein HI 1720,2197070,2197523,454,1110,2,1,first,,cds-WP_144435026.1_2,cds-WP_144435026.1,cds-WP_144435026.1_2,2196190,2197523,cds-WP_144435026.1;cds-WP_144435026.1_2
NZ_LN908249.1,Protein Homology,CDS,2196190,2197070,.,-,2,ID=cds-WP_144435026.1_2;product='hypothetical protein',cds-WP_144435026.1_2,'hypothetical protein',2196190,2197070,881,1110,2,2,last,cds-WP_144435026.1,,cds-WP_144435026.1,cds-WP_144435026.1_2,2196190,2197523,cds-WP_144435026.1;cds-WP_144435026.1_2
NZ_LN908249.1,Protein Homology,CDS,2197516,2198505,.,-,0,ID=cds-WP_462675110.1;product='hypothetical protein',cds-WP_462675110.1,'hypothetical protein',2197516,2198505,990,1111,1,1,single,,,cds-WP_462675110.1,cds-WP_462675110.1,2197516,2198505,cds-WP_462675110.1
NZ_LN908249.1,Protein Homology,CDS,2198629,2199771,.,-,0,ID=dnaJ;product=Chaperone_protein_DnaJ,dnaJ,Chaperone protein DnaJ,2198629,2199771,1143,1112,2,2,last,dnaK,,dnaK,dnaJ,2198629,2201899,dnaK;dnaJ
NZ_LN908249.1,Protein Homology,CDS,2200001,2201899,.,-,0,ID=dnaK;product=Chaperone_protein_DnaK,dnaK,Chaperone protein DnaK,2200001,2201899,1899,1112,2,1,first,,dnaJ,dnaK,dnaJ,2198629,2201899,dnaK;dnaJ
NZ_LN908249.1,Protein Homology,CDS,2202174,2203619,.,-,0,ID=xylB;product=Xylulose_kinase,xylB,Xylulose kinase,2202174,2203619,1446,1113,2,2,last,xylA,,xylA,xylB,2202174,2205136,xylA;xylB
NZ_LN908249.1,Protein Homology,CDS,2203817,2205136,.,-,0,ID=xylA;product=Xylose_isomerase,xylA,Xylose isomerase,2203817,2205136,1320,1113,2,1,first,,xylB,xylA,xylB,2202174,2205136,xylA;xylB
NZ_LN908249.1,Protein Homology,CDS,2205390,2206388,.,+,0,ID=xylF;product=D-xylose-binding_periplasmic_protein,xylF,D-xylose-binding periplasmic protein,2205390,2206388,999,1114,3,1,first,,xylG,xylF,cds-WP_039709433.1,2205390,2209097,xylF;xylG;cds-WP_039709433.1
NZ_LN908249.1,Protein Homology,CDS,2206452,2207966,.,+,0,ID=xylG;product=Xylose_import_ATP-binding_protein_XylG,xylG,Xylose import ATP-binding protein XylG,2206452,2207966,1515,1114,3,2,internal,xylF,cds-WP_039709433.1,xylF,cds-WP_039709433.1,2205390,2209097,xylF;xylG;cds-WP_039709433.1
NZ_LN908249.1,Protein Homology,CDS,2207970,2209097,.,+,0,ID=cds-WP_039709433.1;product=Xylose_transport_system_permease_protein_XylH,cds-WP_039709433.1,Xylose transport system permease protein XylH,2207970,2209097,1128,1114,3,3,last,xylG,,xylF,cds-WP_039709433.1,2205390,2209097,xylF;xylG;cds-WP_039709433.1
NZ_LN908249.1,Protein Homology,CDS,2209222,2210403,.,+,0,ID=cds-WP_005602801.1;product=Xylose_operon_regulatory_protein,cds-WP_005602801.1,Xylose operon regulatory protein,2209222,2210403,1182,1115,2,1,first,,cds-WP_039709680.1,cds-WP_005602801.1,cds-WP_039709680.1,2209222,2212435,cds-WP_005602801.1;cds-WP_039709680.1
NZ_LN908249.1,Protein Homology,CDS,2210408,2212435,.,+,0,ID=cds-WP_039709680.1;product=Neutral_endopeptidase,cds-WP_039709680.1,Neutral endopeptidase,2210408,2212435,2028,1115,2,2,last,cds-WP_005602801.1,,cds-WP_005602801.1,cds-WP_039709680.1,2209222,2212435,cds-WP_005602801.1;cds-WP_039709680.1
NZ_LN908249.1,Protein Homology,CDS,2212510,2212737,.,+,0,ID=cds-WP_005599649.1;product=Uncharacterized_protein_HI_1126,cds-WP_005599649.1,Uncharacterized protein HI 1126,2212510,2212737,228,1116,1,1,single,,,cds-WP_005599649.1,cds-WP_005599649.1,2212510,2212737,cds-WP_005599649.1
NZ_LN908249.1,Protein Homology,CDS,2212806,2214230,.,-,0,ID=panF;product=Sodium/pantothenate_symporter,panF,Sodium/pantothenate symporter,2212806,2214230,1425,1117,3,3,last,cds-WP_039197920.1,,metJ,panF,2212806,2214833,metJ;cds-WP_039197920.1;panF
NZ_LN908249.1,Protein Homology,CDS,2214223,2214462,.,-,0,ID=cds-WP_039197920.1;product=Uncharacterized_membrane_protein_YhdT,cds-WP_039197920.1,Uncharacterized membrane protein YhdT,2214223,2214462,240,1117,3,2,internal,metJ,panF,metJ,panF,2212806,2214833,metJ;cds-WP_039197920.1;panF
NZ_LN908249.1,Protein Homology,CDS,2214516,2214833,.,-,0,ID=metJ;product=Met_repressor,metJ,Met repressor,2214516,2214833,318,1117,3,1,first,,cds-WP_039197920.1,metJ,panF,2212806,2214833,metJ;cds-WP_039197920.1;panF
NZ_LN908249.1,Protein Homology,CDS,2215001,2215750,.,+,0,ID=cds-WP_039709434.1;product=Probable_phospholipid-binding_lipoprotein_MlaA,cds-WP_039709434.1,Probable phospholipid-binding lipoprotein MlaA,2215001,2215750,750,1118,1,1,single,,,cds-WP_039709434.1,cds-WP_039709434.1,2215001,2215750,cds-WP_039709434.1
NZ_LN908249.1,Protein Homology,CDS,2215825,2216634,.,+,0,ID=cds-WP_039709435.1;product=Putative_glucose-6-phosphate_1-epimerase,cds-WP_039709435.1,Putative glucose-6-phosphate 1-epimerase,2215825,2216634,810,1119,1,1,single,,,cds-WP_039709435.1,cds-WP_039709435.1,2215825,2216634,cds-WP_039709435.1
NZ_LN908249.1,Protein Homology,CDS,2216745,2218712,.,+,0,ID=cds-WP_058230508.1;product='hypothetical protein',cds-WP_058230508.1,'hypothetical protein',2216745,2218712,1968,1120,1,1,single,,,cds-WP_058230508.1,cds-WP_058230508.1,2216745,2218712,cds-WP_058230508.1
NZ_LN908249.1,Protein Homology,CDS,2219484,2221958,.,+,0,ID=pgaA;product='hypothetical protein',pgaA,'hypothetical protein',2219484,2221958,2475,1121,4,1,first,,pgaB,pgaA,cds-WP_005599669.1,2219484,2225275,pgaA;pgaB;pgaC;cds-WP_005599669.1
NZ_LN908249.1,Protein Homology,CDS,2221973,2223745,.,+,0,ID=pgaB;product=Poly-beta-16-N-acetyl-D-glucosamine_N-deacetylase,pgaB,Poly-beta-16-N-acetyl-D-glucosamine N-deacetylase,2221973,2223745,1773,1121,4,2,internal,pgaA,pgaC,pgaA,cds-WP_005599669.1,2219484,2225275,pgaA;pgaB;pgaC;cds-WP_005599669.1
NZ_LN908249.1,Protein Homology,CDS,2223754,2224989,.,+,0,ID=pgaC;product=Poly-beta-16-N-acetyl-D-glucosamine_synthase,pgaC,Poly-beta-16-N-acetyl-D-glucosamine synthase,2223754,2224989,1236,1121,4,3,internal,pgaB,cds-WP_005599669.1,pgaA,cds-WP_005599669.1,2219484,2225275,pgaA;pgaB;pgaC;cds-WP_005599669.1
NZ_LN908249.1,Protein Homology,CDS,2224991,2225275,.,+,0,ID=cds-WP_005599669.1;product='hypothetical protein',cds-WP_005599669.1,'hypothetical protein',2224991,2225275,285,1121,4,4,last,pgaC,,pgaA,cds-WP_005599669.1,2219484,2225275,pgaA;pgaB;pgaC;cds-WP_005599669.1
NZ_LN908249.1,Protein Homology,CDS,2225379,2226149,.,-,0,ID=tpiA;product=Triosephosphate_isomerase,tpiA,Triosephosphate isomerase,2225379,2226149,771,1122,1,1,single,,,tpiA,tpiA,2225379,2226149,tpiA
NZ_LN908249.1,Protein Homology,CDS,2226424,2227437,.,+,0,ID=truD;product=tRNA_pseudouridine_synthase_D,truD,tRNA pseudouridine synthase D,2226424,2227437,1014,1123,4,1,first,,surE,truD,cds-WP_005599678.1,2226424,2229372,truD;surE;cds-WP_005602815.1;cds-WP_005599678.1
NZ_LN908249.1,Protein Homology,CDS,2227437,2228201,.,+,0,ID=surE;product=5'-nucleotidase_SurE,surE,5'-nucleotidase SurE,2227437,2228201,765,1123,4,2,internal,truD,cds-WP_005602815.1,truD,cds-WP_005599678.1,2226424,2229372,truD;surE;cds-WP_005602815.1;cds-WP_005599678.1
NZ_LN908249.1,Protein Homology,CDS,2228201,2228785,.,+,0,ID=cds-WP_005602815.1;product=Uncharacterized_protein_HI_0703,cds-WP_005602815.1,Uncharacterized protein HI 0703,2228201,2228785,585,1123,4,3,internal,surE,cds-WP_005599678.1,truD,cds-WP_005599678.1,2226424,2229372,truD;surE;cds-WP_005602815.1;cds-WP_005599678.1
NZ_LN908249.1,Protein Homology,CDS,2228791,2229372,.,+,0,ID=cds-WP_005599678.1;product=Outer_membrane_antigenic_lipoprotein_B,cds-WP_005599678.1,Outer membrane antigenic lipoprotein B,2228791,2229372,582,1123,4,4,last,cds-WP_005602815.1,,truD,cds-WP_005599678.1,2226424,2229372,truD;surE;cds-WP_005602815.1;cds-WP_005599678.1
NZ_LN908249.1,Protein Homology,CDS,2229458,2229655,.,+,0,ID=cds-WP_005599679.1;product='hypothetical protein',cds-WP_005599679.1,'hypothetical protein',2229458,2229655,198,1124,2,1,first,,cds-WP_005618375.1,cds-WP_005599679.1,cds-WP_005618375.1,2229458,2230927,cds-WP_005599679.1;cds-WP_005618375.1
NZ_LN908249.1,Protein Homology,CDS,2229689,2230927,.,+,0,ID=cds-WP_005618375.1;product=Outer_membrane_antigenic_lipoprotein_B,cds-WP_005618375.1,Outer membrane antigenic lipoprotein B,2229689,2230927,1239,1124,2,2,last,cds-WP_005599679.1,,cds-WP_005599679.1,cds-WP_005618375.1,2229458,2230927,cds-WP_005599679.1;cds-WP_005618375.1
NZ_LN908249.1,Protein Homology,CDS,2231016,2231579,.,+,0,ID=cds-WP_039709438.1;product=DNA-3-methyladenine_glycosylase,cds-WP_039709438.1,DNA-3-methyladenine glycosylase,2231016,2231579,564,1125,1,1,single,,,cds-WP_039709438.1,cds-WP_039709438.1,2231016,2231579,cds-WP_039709438.1
NZ_LN908249.1,Protein Homology,CDS,2231631,2232759,.,-,0,ID=cds-MIDG2331_RS11745;product='hypothetical protein',cds-MIDG2331_RS11745,'hypothetical protein',2231631,2232759,1129,1126,3,3,last,cds-WP_005602825.1,,cds-WP_005616320.1,cds-MIDG2331_RS11745,2231631,2233872,cds-WP_005616320.1;cds-WP_005602825.1;cds-MIDG2331_RS11745
NZ_LN908249.1,Protein Homology,CDS,2232773,2233237,.,-,0,ID=cds-WP_005602825.1;product=Inner_membrane_protein_YjiG,cds-WP_005602825.1,Inner membrane protein YjiG,2232773,2233237,465,1126,3,2,internal,cds-WP_005616320.1,cds-MIDG2331_RS11745,cds-WP_005616320.1,cds-MIDG2331_RS11745,2231631,2233872,cds-WP_005616320.1;cds-WP_005602825.1;cds-MIDG2331_RS11745
NZ_LN908249.1,Protein Homology,CDS,2233234,2233872,.,-,0,ID=cds-WP_005616320.1;product=Uncharacterized_protein_YjiH,cds-WP_005616320.1,Uncharacterized protein YjiH,2233234,2233872,639,1126,3,1,first,,cds-WP_005602825.1,cds-WP_005616320.1,cds-MIDG2331_RS11745,2231631,2233872,cds-WP_005616320.1;cds-WP_005602825.1;cds-MIDG2331_RS11745
NZ_LN908249.1,Protein Homology,CDS,2234050,2235009,.,-,0,ID=hemH;product=Ferrochelatase,hemH,Ferrochelatase,2234050,2235009,960,1127,1,1,single,,,hemH,hemH,2234050,2235009,hemH
NZ_LN908249.1,Protein Homology,CDS,2235285,2235419,.,+,0,ID=rpmH;product=50S_ribosomal_protein_L34,rpmH,50S ribosomal protein L34,2235285,2235419,135,1128,3,1,first,,rnpA,rpmH,yidD,2235285,2236080,rpmH;rnpA;yidD
NZ_LN908249.1,Protein Homology,CDS,2235452,2235817,.,+,0,ID=rnpA;product=Ribonuclease_P_protein_component,rnpA,Ribonuclease P protein component,2235452,2235817,366,1128,3,2,internal,rpmH,yidD,rpmH,yidD,2235285,2236080,rpmH;rnpA;yidD
NZ_LN908249.1,Protein Homology,CDS,2235775,2236080,.,+,0,ID=yidD;product=Putative_membrane_protein_insertion_efficiency_factor,yidD,Putative membrane protein insertion efficiency factor,2235775,2236080,306,1128,3,3,last,rnpA,,rpmH,yidD,2235285,2236080,rpmH;rnpA;yidD
NZ_LN908249.1,Protein Homology,CDS,2236131,2237546,.,-,0,ID=glnA;product=Glutamine_synthetase,glnA,Glutamine synthetase,2236131,2237546,1416,1129,1,1,single,,,glnA,glnA,2236131,2237546,glnA
NZ_LN908249.1,Protein Homology,CDS,2237904,2238731,.,-,0,ID=cpdA;product=3'5'-cyclic_adenosine_monophosphate_phosphodiesterase_CpdA,cpdA,3'5'-cyclic adenosine monophosphate phosphodiesterase CpdA,2237904,2238731,828,1130,5,5,last,nudF,,cds-WP_005599716.1,cpdA,2237904,2241199,cds-WP_005599716.1;cds-WP_005613474.1;psiE_2;nudF;cpdA
NZ_LN908249.1,Protein Homology,CDS,2238938,2239561,.,-,0,ID=nudF;product=ADP-ribose_pyrophosphatase,nudF,ADP-ribose pyrophosphatase,2238938,2239561,624,1130,5,4,internal,psiE_2,cpdA,cds-WP_005599716.1,cpdA,2237904,2241199,cds-WP_005599716.1;cds-WP_005613474.1;psiE_2;nudF;cpdA
NZ_LN908249.1,Protein Homology,CDS,2239571,2239990,.,-,0,ID=psiE_2;product=Protein_PsiE_homolog,psiE_2,Protein PsiE homolog,2239571,2239990,420,1130,5,3,internal,cds-WP_005613474.1,nudF,cds-WP_005599716.1,cpdA,2237904,2241199,cds-WP_005599716.1;cds-WP_005613474.1;psiE_2;nudF;cpdA
NZ_LN908249.1,Protein Homology,CDS,2239983,2240711,.,-,0,ID=cds-WP_005613474.1;product=Putative_4'-phosphopantetheinyl_transferase_PM0116,cds-WP_005613474.1,Putative 4'-phosphopantetheinyl transferase PM0116,2239983,2240711,729,1130,5,2,internal,cds-WP_005599716.1,psiE_2,cds-WP_005599716.1,cpdA,2237904,2241199,cds-WP_005599716.1;cds-WP_005613474.1;psiE_2;nudF;cpdA
NZ_LN908249.1,Protein Homology,CDS,2240771,2241199,.,-,0,ID=cds-WP_005599716.1;product=Uncharacterized_transporter_in_cobO_3'region,cds-WP_005599716.1,Uncharacterized transporter in cobO 3'region,2240771,2241199,429,1130,5,1,first,,cds-WP_005613474.1,cds-WP_005599716.1,cpdA,2237904,2241199,cds-WP_005599716.1;cds-WP_005613474.1;psiE_2;nudF;cpdA
NZ_LN908249.1,Protein Homology,CDS,2241377,2242561,.,+,0,ID=nhaA;product=Na(+)/H(+)_antiporter_NhaA,nhaA,Na(+)/H(+) antiporter NhaA,2241377,2242561,1185,1131,1,1,single,,,nhaA,nhaA,2241377,2242561,nhaA
NZ_LN908249.1,Protein Homology,CDS,2242704,2243192,.,+,0,ID=cds-WP_005618600.1;product='hypothetical protein',cds-WP_005618600.1,'hypothetical protein',2242704,2243192,489,1132,1,1,single,,,cds-WP_005618600.1,cds-WP_005618600.1,2242704,2243192,cds-WP_005618600.1
NZ_LN908249.1,Protein Homology,CDS,2243228,2243662,.,-,0,ID=dtd;product=D-aminoacyl-tRNA_deacylase,dtd,D-aminoacyl-tRNA deacylase,2243228,2243662,435,1133,3,3,last,cds-WP_026042279.1,,proA,dtd,2243228,2245745,proA;cds-WP_026042279.1;dtd
NZ_LN908249.1,Protein Homology,CDS,2243659,2244489,.,-,0,ID=cds-WP_026042279.1;product=UPF0761_membrane_protein_APL_1950,cds-WP_026042279.1,UPF0761 membrane protein APL 1950,2243659,2244489,831,1133,3,2,internal,proA,dtd,proA,dtd,2243228,2245745,proA;cds-WP_026042279.1;dtd
NZ_LN908249.1,Protein Homology,CDS,2244507,2245745,.,-,0,ID=proA;product=Gamma-glutamyl_phosphate_reductase,proA,Gamma-glutamyl phosphate reductase,2244507,2245745,1239,1133,3,1,first,,cds-WP_026042279.1,proA,dtd,2243228,2245745,proA;cds-WP_026042279.1;dtd
NZ_LN908249.1,Protein Homology,CDS,2245946,2246125,.,+,0,ID=cds-WP_012263463.1;product='hypothetical protein',cds-WP_012263463.1,'hypothetical protein',2245946,2246125,180,1134,3,1,first,,cds-WP_231944224.1,cds-WP_012263463.1,cds-WP_039709440.1,2245946,2246890,cds-WP_012263463.1;cds-WP_231944224.1;cds-WP_039709440.1
