operon_id,operonmapper_id,feature_type,COG,pos_left,pos_right,strand,function_text,operon_member_left,operon_member_right,operon_size,operon_position,operon_role,previous_orf,next_orf,operon_first_orf,operon_last_orf,operon_left,operon_right,operon_members_ordered
936,cds-MIDG2331_RS11355,CDS,COG0702,1845905,1846177,-,[MG] Predicted nucleoside-diphosphate-sugar epimerases   ,1845905,1846177,2,2,last,cds-MIDG2331_RS08620,,cds-MIDG2331_RS08620,cds-MIDG2331_RS11355,1845905,1846544,cds-MIDG2331_RS08620;cds-MIDG2331_RS11355
937,lptM_2,CDS,COG5567,1846610,1846723,-,[N] Predicted small periplasmic lipoprotein  ,1846610,1846723,1,1,single,,,lptM_2,lptM_2,1846610,1846723,lptM_2
938,cds-WP_171823686.1,CDS,NA,1847343,1848254,-,NA,1847343,1848254,1,1,single,,,cds-WP_171823686.1,cds-WP_171823686.1,1847343,1848254,cds-WP_171823686.1
939,cds-WP_058230502.1,CDS,ROG4224,1848335,1850035,-,NA,1848335,1850035,1,1,single,,,cds-WP_058230502.1,cds-WP_058230502.1,1848335,1850035,cds-WP_058230502.1
940,cds-WP_039768213.1,CDS,COG1887,1857143,1858285,-,[M] Putative glycosyl/glycerophosphate transferases involved in teichoic,1857143,1858285,6,1,first,,tagD,cds-WP_039768213.1,cds-WP_039709328.1,1850216,1858285,cds-WP_039768213.1;tagD;cds-WP_039709330.1;cds-WP_058230503.1;cds-WP_039709329.1;cds-WP_039709328.1
940,tagD,CDS,COG0615,1856662,1857090,-,[MI] Cytidylyltransferase     ,1856662,1857090,6,2,internal,cds-WP_039768213.1,cds-WP_039709330.1,cds-WP_039768213.1,cds-WP_039709328.1,1850216,1858285,cds-WP_039768213.1;tagD;cds-WP_039709330.1;cds-WP_058230503.1;cds-WP_039709329.1;cds-WP_039709328.1
940,cds-WP_039709330.1,CDS,COG3475,1855512,1856654,-,[M] LPS biosynthesis protein   ,1855512,1856654,6,3,internal,tagD,cds-WP_058230503.1,cds-WP_039768213.1,cds-WP_039709328.1,1850216,1858285,cds-WP_039768213.1;tagD;cds-WP_039709330.1;cds-WP_058230503.1;cds-WP_039709329.1;cds-WP_039709328.1
940,cds-WP_058230503.1,CDS,COG1887,1852535,1855492,-,[M] Putative glycosyl/glycerophosphate transferases involved in teichoic,1852535,1855492,6,4,internal,cds-WP_039709330.1,cds-WP_039709329.1,cds-WP_039768213.1,cds-WP_039709328.1,1850216,1858285,cds-WP_039768213.1;tagD;cds-WP_039709330.1;cds-WP_058230503.1;cds-WP_039709329.1;cds-WP_039709328.1
940,cds-WP_039709329.1,CDS,COG0463,1851488,1852522,-,[M] Glycosyltransferases involved in cell wall biogenesis,1851488,1852522,6,5,internal,cds-WP_058230503.1,cds-WP_039709328.1,cds-WP_039768213.1,cds-WP_039709328.1,1850216,1858285,cds-WP_039768213.1;tagD;cds-WP_039709330.1;cds-WP_058230503.1;cds-WP_039709329.1;cds-WP_039709328.1
940,cds-WP_039709328.1,CDS,NA,1850216,1851463,-,NA,1850216,1851463,6,6,last,cds-WP_039709329.1,,cds-WP_039768213.1,cds-WP_039709328.1,1850216,1858285,cds-WP_039768213.1;tagD;cds-WP_039709330.1;cds-WP_058230503.1;cds-WP_039709329.1;cds-WP_039709328.1
941,cds-WP_012263298.1,CDS,COG1596,1858464,1859651,+,[M] Periplasmic protein involved in polysaccharide export,1858464,1859651,4,1,first,,cds-WP_039709597.1,cds-WP_012263298.1,cds-WP_039709333.1,1858464,1862278,cds-WP_012263298.1;cds-WP_039709597.1;cds-WP_039709332.1;cds-WP_039709333.1
941,cds-WP_039709597.1,CDS,COG3524,1859677,1860834,+,[M] Capsule polysaccharide export protein  ,1859677,1860834,4,2,internal,cds-WP_012263298.1,cds-WP_039709332.1,cds-WP_012263298.1,cds-WP_039709333.1,1858464,1862278,cds-WP_012263298.1;cds-WP_039709597.1;cds-WP_039709332.1;cds-WP_039709333.1
941,cds-WP_039709332.1,CDS,COG1682,1860834,1861631,+,"[GM] ABC-type polysaccharide/polyol phosphate export systems, permease",1860834,1861631,4,3,internal,cds-WP_039709597.1,cds-WP_039709333.1,cds-WP_012263298.1,cds-WP_039709333.1,1858464,1862278,cds-WP_012263298.1;cds-WP_039709597.1;cds-WP_039709332.1;cds-WP_039709333.1
941,cds-WP_039709333.1,CDS,COG1134,1861628,1862278,+,"[GM] ABC-type polysaccharide/polyol phosphate transport system, ATPase",1861628,1862278,4,4,last,cds-WP_039709332.1,,cds-WP_012263298.1,cds-WP_039709333.1,1858464,1862278,cds-WP_012263298.1;cds-WP_039709597.1;cds-WP_039709332.1;cds-WP_039709333.1
942,modF,CDS,COG1119,1862475,1863932,-,"[P] ABC-type molybdenum transport system, ATPase component/photorepair",1862475,1863932,1,1,single,,,modF,modF,1862475,1863932,modF
943,fmt,CDS,COG0223,1864025,1864975,-,[J] Methionyl-tRNA formyltransferase    ,1864025,1864975,1,1,single,,,fmt,fmt,1864025,1864975,fmt
944,cds-WP_039709336.1,CDS,COG2358,1865138,1866088,-,"[R] TRAP-type uncharacterized transport system, periplasmic component",1865138,1866088,1,1,single,,,cds-WP_039709336.1,cds-WP_039709336.1,1865138,1866088,cds-WP_039709336.1
945,cds-WP_005619629.1,CDS,COG1739,1866241,1866867,+,[S] Uncharacterized conserved protein   ,1866241,1866867,1,1,single,,,cds-WP_005619629.1,cds-WP_005619629.1,1866241,1866867,cds-WP_005619629.1
946,cds-WP_005598944.1,CDS,COG0168,1866948,1868426,+,"[P] Trk-type K+ transport systems, membrane components",1866948,1868426,2,1,first,,hemG,cds-WP_005598944.1,hemG,1866948,1868968,cds-WP_005598944.1;hemG
946,hemG,CDS,COG4635,1868441,1868968,+,[CH] Flavodoxin     ,1868441,1868968,2,2,last,cds-WP_005598944.1,,cds-WP_005598944.1,hemG,1866948,1868968,cds-WP_005598944.1;hemG
947,mscL,CDS,COG1970,1869072,1869461,+,[M] Large-conductance mechanosensitive channel   ,1869072,1869461,1,1,single,,,mscL,mscL,1869072,1869461,mscL
948,cds-WP_005619626.1,CDS,COG0797,1873090,1873653,-,[M] Lipoproteins     ,1873090,1873653,5,1,first,,cds-WP_005602317.1,cds-WP_005619626.1,lipA,1869591,1873653,cds-WP_005619626.1;cds-WP_005602317.1;ybeD;lipB;lipA
948,cds-WP_005602317.1,CDS,COG1686,1871816,1872994,-,[M] D-alanyl-D-alanine carboxypeptidase    ,1871816,1872994,5,2,internal,cds-WP_005619626.1,ybeD,cds-WP_005619626.1,lipA,1869591,1873653,cds-WP_005619626.1;cds-WP_005602317.1;ybeD;lipB;lipA
948,ybeD,CDS,COG2921,1871383,1871682,-,[S] Uncharacterized conserved protein   ,1871383,1871682,5,3,internal,cds-WP_005602317.1,lipB,cds-WP_005619626.1,lipA,1869591,1873653,cds-WP_005619626.1;cds-WP_005602317.1;ybeD;lipB;lipA
948,lipB,CDS,COG0321,1870695,1871351,-,[H] Lipoate-protein ligase B   ,1870695,1871351,5,4,internal,ybeD,lipA,cds-WP_005619626.1,lipA,1869591,1873653,cds-WP_005619626.1;cds-WP_005602317.1;ybeD;lipB;lipA
948,lipA,CDS,COG0320,1869591,1870583,-,[H] Lipoate synthase    ,1869591,1870583,5,5,last,lipB,,cds-WP_005619626.1,lipA,1869591,1873653,cds-WP_005619626.1;cds-WP_005602317.1;ybeD;lipB;lipA
949,rsfS,CDS,COG0799,1877478,1877792,-,[S] Uncharacterized homolog of plant Iojap protein,1877478,1877792,4,1,first,,rlmH,rsfS,rodA,1873828,1877792,rsfS;rlmH;mrdA;rodA
949,rlmH,CDS,COG1576,1876988,1877455,-,[S] Uncharacterized conserved protein   ,1876988,1877455,4,2,internal,rsfS,mrdA,rsfS,rodA,1873828,1877792,rsfS;rlmH;mrdA;rodA
949,mrdA,CDS,COG0768,1874945,1876906,-,[M] Cell division protein FtsI/penicillin-binding protein 2,1874945,1876906,4,3,internal,rlmH,rodA,rsfS,rodA,1873828,1877792,rsfS;rlmH;mrdA;rodA
949,rodA,CDS,COG0772,1873828,1874952,-,[D] Bacterial cell division membrane protein ,1873828,1874952,4,4,last,mrdA,,rsfS,rodA,1873828,1877792,rsfS;rlmH;mrdA;rodA
950,mutS,CDS,COG0249,1878014,1880608,-,[L] Mismatch repair ATPase (MutS family) ,1878014,1880608,1,1,single,,,mutS,mutS,1878014,1880608,mutS
951,cds-WP_039709338.1,CDS,COG0765,1881545,1882261,-,"[E] ABC-type amino acid transport system, permease",1881545,1882261,2,1,first,,cds-WP_005602327.1,cds-WP_039709338.1,cds-WP_005602327.1,1880774,1882261,cds-WP_039709338.1;cds-WP_005602327.1
951,cds-WP_005602327.1,CDS,COG1126,1880774,1881523,-,"[E] ABC-type polar amino acid transport system,",1880774,1881523,2,2,last,cds-WP_039709338.1,,cds-WP_039709338.1,cds-WP_005602327.1,1880774,1882261,cds-WP_039709338.1;cds-WP_005602327.1
952,cds-WP_039709339.1,CDS,COG3681,1882409,1883707,-,[S] Uncharacterized conserved protein   ,1882409,1883707,1,1,single,,,cds-WP_039709339.1,cds-WP_039709339.1,1882409,1883707,cds-WP_039709339.1
953,cds-WP_005602335.1,CDS,COG2846,1883979,1884473,+,[D] Regulator of cell morphogenesis and NO,1883979,1884473,1,1,single,,,cds-WP_005602335.1,cds-WP_005602335.1,1883979,1884473,cds-WP_005602335.1
954,cds-WP_005619623.1,CDS,COG2076,1884552,1884881,-,[P] Membrane transporters of cations and cationic,1884552,1884881,1,1,single,,,cds-WP_005619623.1,cds-WP_005619623.1,1884552,1884881,cds-WP_005619623.1
955,cds-WP_005602339.1,CDS,COG3691,1884969,1885259,-,[S] Uncharacterized protein conserved in bacteria ,1884969,1885259,1,1,single,,,cds-WP_005602339.1,cds-WP_005602339.1,1884969,1885259,cds-WP_005602339.1
956,cds-WP_005613185.1,CDS,COG2979,1885413,1886045,-,[S] Uncharacterized protein conserved in bacteria ,1885413,1886045,1,1,single,,,cds-WP_005613185.1,cds-WP_005613185.1,1885413,1886045,cds-WP_005613185.1
957,ureE,CDS,COG2371,1888859,1889422,-,[O] Urease accessory protein UreE  ,1888859,1889422,5,1,first,,cds-WP_162474625.1,ureE,cds-WP_005598989.1,1886218,1889422,ureE;cds-WP_162474625.1;ureG;cds-WP_039709340.1;cds-WP_005598989.1
957,cds-WP_162474625.1,CDS,COG0830,1888164,1888847,-,[O] Urease accessory protein UreF  ,1888164,1888847,5,2,internal,ureE,ureG,ureE,cds-WP_005598989.1,1886218,1889422,ureE;cds-WP_162474625.1;ureG;cds-WP_039709340.1;cds-WP_005598989.1
957,ureG,CDS,COG0378,1887508,1888143,-,[OK] Ni2+-binding GTPase involved in regulation of,1887508,1888143,5,3,internal,cds-WP_162474625.1,cds-WP_039709340.1,ureE,cds-WP_005598989.1,1886218,1889422,ureE;cds-WP_162474625.1;ureG;cds-WP_039709340.1;cds-WP_005598989.1
957,cds-WP_039709340.1,CDS,COG0829,1886527,1887339,-,[O] Urease accessory protein UreH  ,1886527,1887339,5,4,internal,ureG,cds-WP_005598989.1,ureE,cds-WP_005598989.1,1886218,1889422,ureE;cds-WP_162474625.1;ureG;cds-WP_039709340.1;cds-WP_005598989.1
957,cds-WP_005598989.1,CDS,COG1359,1886218,1886511,-,[S] Uncharacterized conserved protein   ,1886218,1886511,5,5,last,cds-WP_039709340.1,,ureE,cds-WP_005598989.1,1886218,1889422,ureE;cds-WP_162474625.1;ureG;cds-WP_039709340.1;cds-WP_005598989.1
958,cds-WP_039709343.1,CDS,COG0625,1889495,1890112,-,[O] Glutathione S-transferase    ,1889495,1890112,1,1,single,,,cds-WP_039709343.1,cds-WP_039709343.1,1889495,1890112,cds-WP_039709343.1
959,cds-WP_005599015.1,CDS,ROG3889,1895661,1896074,-,NA,1895661,1896074,8,1,first,,cbiM,cds-WP_005599015.1,ureC,1890236,1896074,cds-WP_005599015.1;cbiM;cds-WP_005605608.1;cds-WP_005618092.1;cds-WP_039709345.1;ureA;ureB;ureC
959,cbiM,CDS,COG0310,1895052,1895660,-,"[P] ABC-type Co2+ transport system, permease component",1895052,1895660,8,2,internal,cds-WP_005599015.1,cds-WP_005605608.1,cds-WP_005599015.1,ureC,1890236,1896074,cds-WP_005599015.1;cbiM;cds-WP_005605608.1;cds-WP_005618092.1;cds-WP_039709345.1;ureA;ureB;ureC
959,cds-WP_005605608.1,CDS,NA,1894428,1895045,-,NA,1894428,1895045,8,3,internal,cbiM,cds-WP_005618092.1,cds-WP_005599015.1,ureC,1890236,1896074,cds-WP_005599015.1;cbiM;cds-WP_005605608.1;cds-WP_005618092.1;cds-WP_039709345.1;ureA;ureB;ureC
959,cds-WP_005618092.1,CDS,COG1122,1893776,1894405,-,"[P] ABC-type cobalt transport system, ATPase component",1893776,1894405,8,4,internal,cds-WP_005605608.1,cds-WP_039709345.1,cds-WP_005599015.1,ureC,1890236,1896074,cds-WP_005599015.1;cbiM;cds-WP_005605608.1;cds-WP_005618092.1;cds-WP_039709345.1;ureA;ureB;ureC
959,cds-WP_039709345.1,CDS,COG4413,1892837,1893739,-,[E] Urea transporter    ,1892837,1893739,8,5,internal,cds-WP_005618092.1,ureA,cds-WP_005599015.1,ureC,1890236,1896074,cds-WP_005599015.1;cbiM;cds-WP_005605608.1;cds-WP_005618092.1;cds-WP_039709345.1;ureA;ureB;ureC
959,ureA,CDS,COG0831,1892463,1892765,-,[E] Urea amidohydrolase (urease) gamma subunit ,1892463,1892765,8,6,internal,cds-WP_039709345.1,ureB,cds-WP_005599015.1,ureC,1890236,1896074,cds-WP_005599015.1;cbiM;cds-WP_005605608.1;cds-WP_005618092.1;cds-WP_039709345.1;ureA;ureB;ureC
959,ureB,CDS,COG0832,1891965,1892270,-,[E] Urea amidohydrolase (urease) beta subunit ,1891965,1892270,8,7,internal,ureA,ureC,cds-WP_005599015.1,ureC,1890236,1896074,cds-WP_005599015.1;cbiM;cds-WP_005605608.1;cds-WP_005618092.1;cds-WP_039709345.1;ureA;ureB;ureC
959,ureC,CDS,COG0804,1890236,1891954,-,[E] Urea amidohydrolase (urease) alpha subunit ,1890236,1891954,8,8,last,ureB,,cds-WP_005599015.1,ureC,1890236,1896074,cds-WP_005599015.1;cbiM;cds-WP_005605608.1;cds-WP_005618092.1;cds-WP_039709345.1;ureA;ureB;ureC
960,cds-WP_005599017.1,CDS,COG5266,1896143,1896829,-,"[P] ABC-type Co2+ transport system, periplasmic component",1896143,1896829,1,1,single,,,cds-WP_005599017.1,cds-WP_005599017.1,1896143,1896829,cds-WP_005599017.1
961,cds-WP_005605611.1,CDS,COG0583,1897031,1897930,+,[K] Transcriptional regulator    ,1897031,1897930,1,1,single,,,cds-WP_005605611.1,cds-WP_005605611.1,1897031,1897930,cds-WP_005605611.1
962,cds-WP_005602360.1,CDS,ROG2334,1898009,1898470,-,NA,1898009,1898470,1,1,single,,,cds-WP_005602360.1,cds-WP_005602360.1,1898009,1898470,cds-WP_005602360.1
963,cds-WP_039709347.1,CDS,COG2213,1902374,1904263,-,"[G] Phosphotransferase system, mannitol-specific IIBC component ",1902374,1904263,4,1,first,,cds-WP_005599024.1,cds-WP_039709347.1,cds-WP_039709346.1,1898698,1904263,cds-WP_039709347.1;cds-WP_005599024.1;cds-WP_005599023.1;cds-WP_039709346.1
963,cds-WP_005599024.1,CDS,COG0246,1901148,1902287,-,[G] Mannitol-1-phosphate/altronate dehydrogenases    ,1901148,1902287,4,2,internal,cds-WP_039709347.1,cds-WP_005599023.1,cds-WP_039709347.1,cds-WP_039709346.1,1898698,1904263,cds-WP_039709347.1;cds-WP_005599024.1;cds-WP_005599023.1;cds-WP_039709346.1
963,cds-WP_005599023.1,CDS,COG3722,1900624,1901148,-,[K] Transcriptional regulator    ,1900624,1901148,4,3,internal,cds-WP_005599024.1,cds-WP_039709346.1,cds-WP_039709347.1,cds-WP_039709346.1,1898698,1904263,cds-WP_039709347.1;cds-WP_005599024.1;cds-WP_005599023.1;cds-WP_039709346.1
963,cds-WP_039709346.1,CDS,COG0471,1898698,1900563,-,[P] Di- and tricarboxylate transporters  ,1898698,1900563,4,4,last,cds-WP_005599023.1,,cds-WP_039709347.1,cds-WP_039709346.1,1898698,1904263,cds-WP_039709347.1;cds-WP_005599024.1;cds-WP_005599023.1;cds-WP_039709346.1
964,cds-WP_012263324.1,CDS,COG1349,1906524,1907282,-,[KG] Transcriptional regulators of sugar metabolism ,1906524,1907282,2,1,first,,glmS,cds-WP_012263324.1,glmS,1904568,1907282,cds-WP_012263324.1;glmS
964,glmS,CDS,COG0449,1904568,1906400,-,"[M] Glucosamine 6-phosphate synthetase, contains amidotransferase and",1904568,1906400,2,2,last,cds-WP_012263324.1,,cds-WP_012263324.1,glmS,1904568,1907282,cds-WP_012263324.1;glmS
965,cds-WP_005599028.1,CDS,ROG6708,1907420,1907620,-,NA,1907420,1907620,1,1,single,,,cds-WP_005599028.1,cds-WP_005599028.1,1907420,1907620,cds-WP_005599028.1
966,rimO,CDS,COG0621,1910638,1911969,-,[J] 2-methylthioadenine synthetase    ,1910638,1911969,3,1,first,,cds-WP_039709348.1,rimO,cds-WP_012263325.1,1907719,1911969,rimO;cds-WP_039709348.1;cds-WP_012263325.1
966,cds-WP_039709348.1,CDS,COG3914,1908760,1910622,-,"[O] Predicted O-linked N-acetylglucosamine transferase, SPINDLY family",1908760,1910622,3,2,internal,rimO,cds-WP_012263325.1,rimO,cds-WP_012263325.1,1907719,1911969,rimO;cds-WP_039709348.1;cds-WP_012263325.1
966,cds-WP_012263325.1,CDS,COG0438,1907719,1908711,-,[M] Glycosyltransferase     ,1907719,1908711,3,3,last,cds-WP_039709348.1,,rimO,cds-WP_012263325.1,1907719,1911969,rimO;cds-WP_039709348.1;cds-WP_012263325.1
967,cds-WP_039709350.1,CDS,NA,1912840,1913547,-,NA,1912840,1913547,2,1,first,,mtnN,cds-WP_039709350.1,mtnN,1912142,1913547,cds-WP_039709350.1;mtnN
967,mtnN,CDS,COG0775,1912142,1912840,-,[F] Nucleoside phosphorylase    ,1912142,1912840,2,2,last,cds-WP_039709350.1,,cds-WP_039709350.1,mtnN,1912142,1913547,cds-WP_039709350.1;mtnN
968,cds-WP_005599039.1,CDS,COG2900,1913614,1913835,-,[S] Uncharacterized protein conserved in bacteria ,1913614,1913835,1,1,single,,,cds-WP_005599039.1,cds-WP_005599039.1,1913614,1913835,cds-WP_005599039.1
969,fkpA,CDS,COG0545,1913926,1914657,+,[O] FKBP-type peptidyl-prolyl cis-trans isomerases 1 ,1913926,1914657,1,1,single,,,fkpA,fkpA,1913926,1914657,fkpA
970,cds-WP_005599043.1,CDS,COG2964,1914769,1915428,+,[S] Uncharacterized protein conserved in bacteria ,1914769,1915428,4,1,first,,tusD,cds-WP_005599043.1,tusB,1914769,1916461,cds-WP_005599043.1;tusD;tusC;tusB
970,tusD,CDS,COG1553,1915428,1915805,+,[P] Uncharacterized conserved protein involved in intracellular,1915428,1915805,4,2,internal,cds-WP_005599043.1,tusC,cds-WP_005599043.1,tusB,1914769,1916461,cds-WP_005599043.1;tusD;tusC;tusB
970,tusC,CDS,COG2923,1915805,1916179,+,[P] Uncharacterized protein involved in the oxidation,1915805,1916179,4,3,internal,tusD,tusB,cds-WP_005599043.1,tusB,1914769,1916461,cds-WP_005599043.1;tusD;tusC;tusB
970,tusB,CDS,COG2168,1916192,1916461,+,[P] Uncharacterized conserved protein involved in oxidation,1916192,1916461,4,4,last,tusC,,cds-WP_005599043.1,tusB,1914769,1916461,cds-WP_005599043.1;tusD;tusC;tusB
971,rna-MIDG2331_RS08995,rRNA,NA,1920328,1921869,-,NA,1920328,1921869,4,1,first,,rna-MIDG2331_RS08990,rna-MIDG2331_RS08995,rrf_6,1916705,1921869,rna-MIDG2331_RS08995;rna-MIDG2331_RS08990;rna-MIDG2331_RS08985;rrf_6
971,rna-MIDG2331_RS08990,tRNA,NA,1920100,1920175,-,NA,1920100,1920175,4,2,internal,rna-MIDG2331_RS08995,rna-MIDG2331_RS08985,rna-MIDG2331_RS08995,rrf_6,1916705,1921869,rna-MIDG2331_RS08995;rna-MIDG2331_RS08990;rna-MIDG2331_RS08985;rrf_6
971,rna-MIDG2331_RS08985,rRNA,NA,1916980,1919881,-,NA,1916980,1919881,4,3,internal,rna-MIDG2331_RS08990,rrf_6,rna-MIDG2331_RS08995,rrf_6,1916705,1921869,rna-MIDG2331_RS08995;rna-MIDG2331_RS08990;rna-MIDG2331_RS08985;rrf_6
971,rrf_6,rRNA,NA,1916705,1916820,-,NA,1916705,1916820,4,4,last,rna-MIDG2331_RS08985,,rna-MIDG2331_RS08995,rrf_6,1916705,1921869,rna-MIDG2331_RS08995;rna-MIDG2331_RS08990;rna-MIDG2331_RS08985;rrf_6
972,cds-WP_005602406.1,CDS,COG3312,1928894,1929277,-,"[C] F0F1-type ATP synthase, subunit I ",1928894,1929277,9,1,first,,atpB,cds-WP_005602406.1,cds-WP_005599058.1,1922342,1929277,cds-WP_005602406.1;atpB;atpE;atpF;atpH;atpA;atpG;atpD;cds-WP_005599058.1
972,atpB,CDS,COG0356,1928081,1928869,-,"[C] F0F1-type ATP synthase, subunit a ",1928081,1928869,9,2,internal,cds-WP_005602406.1,atpE,cds-WP_005602406.1,cds-WP_005599058.1,1922342,1929277,cds-WP_005602406.1;atpB;atpE;atpF;atpH;atpA;atpG;atpD;cds-WP_005599058.1
972,atpE,CDS,COG0636,1927708,1927962,-,"[C] F0F1-type ATP synthase, subunit c/Archaeal/vacuolar-type H+-ATPase,",1927708,1927962,9,3,internal,atpB,atpF,cds-WP_005602406.1,cds-WP_005599058.1,1922342,1929277,cds-WP_005602406.1;atpB;atpE;atpF;atpH;atpA;atpG;atpD;cds-WP_005599058.1
972,atpF,CDS,COG0711,1927178,1927648,-,"[C] F0F1-type ATP synthase, subunit b ",1927178,1927648,9,4,internal,atpE,atpH,cds-WP_005602406.1,cds-WP_005599058.1,1922342,1929277,cds-WP_005602406.1;atpB;atpE;atpF;atpH;atpA;atpG;atpD;cds-WP_005599058.1
972,atpH,CDS,COG0712,1926631,1927164,-,"[C] F0F1-type ATP synthase, delta subunit (mitochondrial",1926631,1927164,9,5,internal,atpF,atpA,cds-WP_005602406.1,cds-WP_005599058.1,1922342,1929277,cds-WP_005602406.1;atpB;atpE;atpF;atpH;atpA;atpG;atpD;cds-WP_005599058.1
972,atpA,CDS,COG0056,1925077,1926618,-,"[C] F0F1-type ATP synthase, alpha subunit ",1925077,1926618,9,6,internal,atpH,atpG,cds-WP_005602406.1,cds-WP_005599058.1,1922342,1929277,cds-WP_005602406.1;atpB;atpE;atpF;atpH;atpA;atpG;atpD;cds-WP_005599058.1
972,atpG,CDS,COG0224,1924188,1925054,-,"[C] F0F1-type ATP synthase, gamma subunit ",1924188,1925054,9,7,internal,atpA,atpD,cds-WP_005602406.1,cds-WP_005599058.1,1922342,1929277,cds-WP_005602406.1;atpB;atpE;atpF;atpH;atpA;atpG;atpD;cds-WP_005599058.1
972,atpD,CDS,COG0055,1922801,1924174,-,"[C] F0F1-type ATP synthase, beta subunit ",1922801,1924174,9,8,internal,atpG,cds-WP_005599058.1,cds-WP_005602406.1,cds-WP_005599058.1,1922342,1929277,cds-WP_005602406.1;atpB;atpE;atpF;atpH;atpA;atpG;atpD;cds-WP_005599058.1
972,cds-WP_005599058.1,CDS,COG0355,1922342,1922761,-,"[C] F0F1-type ATP synthase, epsilon subunit (mitochondrial",1922342,1922761,9,9,last,atpD,,cds-WP_005602406.1,cds-WP_005599058.1,1922342,1929277,cds-WP_005602406.1;atpB;atpE;atpF;atpH;atpA;atpG;atpD;cds-WP_005599058.1
973,mnmG,CDS,COG0445,1930355,1932247,-,[D] NAD/FAD-utilizing enzyme apparently involved in cell,1930355,1932247,2,1,first,,rsmG,mnmG,rsmG,1929638,1932247,mnmG;rsmG
973,rsmG,CDS,COG0357,1929638,1930255,-,[M] Predicted S-adenosylmethionine-dependent methyltransferase involved in bacterial,1929638,1930255,2,2,last,mnmG,,mnmG,rsmG,1929638,1932247,mnmG;rsmG
974,cds-WP_005599082.1,CDS,COG0561,1932697,1933509,+,[R] Predicted hydrolases of the HAD superfamily,1932697,1933509,1,1,single,,,cds-WP_005599082.1,cds-WP_005599082.1,1932697,1933509,cds-WP_005599082.1
975,cds-WP_005605659.1,CDS,COG0834,1933559,1934341,-,"[ET] ABC-type amino acid transport/signal transduction systems,",1933559,1934341,1,1,single,,,cds-WP_005605659.1,cds-WP_005605659.1,1933559,1934341,cds-WP_005605659.1
976,cds-WP_005605663.1,CDS,ROG2633,1935032,1935409,-,NA,1935032,1935409,2,1,first,,cds-WP_005599087.1,cds-WP_005605663.1,cds-WP_005599087.1,1934553,1935409,cds-WP_005605663.1;cds-WP_005599087.1
976,cds-WP_005599087.1,CDS,COG3012,1934553,1935029,-,[S] Uncharacterized protein conserved in bacteria ,1934553,1935029,2,2,last,cds-WP_005605663.1,,cds-WP_005605663.1,cds-WP_005599087.1,1934553,1935409,cds-WP_005605663.1;cds-WP_005599087.1
977,cds-WP_039755312.1,CDS,COG3444,1937144,1938112,-,"[G] Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific component IIB ",1937144,1938112,3,1,first,,cds-WP_005602418.1,cds-WP_039755312.1,manZ,1935497,1938112,cds-WP_039755312.1;cds-WP_005602418.1;manZ
977,cds-WP_005602418.1,CDS,COG3715,1936335,1937129,-,"[G] Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific component IIC ",1936335,1937129,3,2,internal,cds-WP_039755312.1,manZ,cds-WP_039755312.1,manZ,1935497,1938112,cds-WP_039755312.1;cds-WP_005602418.1;manZ
977,manZ,CDS,COG3716,1935497,1936324,-,"[G] Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific component IID ",1935497,1936324,3,3,last,cds-WP_005602418.1,,cds-WP_039755312.1,manZ,1935497,1938112,cds-WP_039755312.1;cds-WP_005602418.1;manZ
978,cds-WP_005618129.1,CDS,COG2610,1938302,1939651,-,[GE] H+/gluconate symporter and related permeases ,1938302,1939651,1,1,single,,,cds-WP_005618129.1,cds-WP_005618129.1,1938302,1939651,cds-WP_005618129.1
979,cds-WP_005618131.1,CDS,COG3265,1939829,1940344,+,[G] Gluconate kinase    ,1939829,1940344,1,1,single,,,cds-WP_005618131.1,cds-WP_005618131.1,1939829,1940344,cds-WP_005618131.1
980,gntR,CDS,COG1609,1940416,1941414,-,[K] Transcriptional regulators    ,1940416,1941414,1,1,single,,,gntR,gntR,1940416,1941414,gntR
981,cds-WP_009874978.1,CDS,COG1609,1941537,1942526,+,[K] Transcriptional regulators    ,1941537,1942526,6,1,first,,rbsD,cds-WP_009874978.1,rbsK,1941537,1947452,cds-WP_009874978.1;rbsD;rbsA;rbsC;rbsB;rbsK
981,rbsD,CDS,COG1869,1942647,1943066,+,"[G] ABC-type ribose transport system, auxiliary component",1942647,1943066,6,2,internal,cds-WP_009874978.1,rbsA,cds-WP_009874978.1,rbsK,1941537,1947452,cds-WP_009874978.1;rbsD;rbsA;rbsC;rbsB;rbsK
